t	x0	y0	x1	y1	x2	y2
7.22	0.885543	-0.444564	1.5888	-1.18697	2.31141	-0.317464
7.23	0.898648	-0.446173	1.59947	-1.19842	2.31197	-0.352608
7.24	0.913209	-0.450525	1.6148	-1.2012	2.30605	-0.396433
7.25	0.927911	-0.456964	1.63207	-1.19864	2.29637	-0.445643
7.26	0.941093	-0.464499	1.64803	-1.19511	2.28648	-0.496158
7.27	0.951086	-0.472081	1.65936	-1.19504	2.28004	-0.543952
7.28	0.956552	-0.478873	1.66315	-1.20189	2.28022	-0.585857
7.29	0.956746	-0.484447	1.65748	-1.21743	2.28903	-0.620172
7.3	0.951636	-0.488884	1.64176	-1.24139	2.30685	-0.646931
7.31	0.941871	-0.492771	1.61698	-1.27158	2.33227	-0.667809
7.32	0.928595	-0.497094	1.58562	-1.30438	2.36228	-0.685703
7.33	0.913178	-0.503031	1.55126	-1.3355	2.39274	-0.704108
7.34	0.896914	-0.51167	1.51803	-1.3609	2.41917	-0.726408
7.35	0.880758	-0.523718	1.48982	-1.37767	2.43761	-0.755234
7.36	0.865172	-0.539286	1.46954	-1.38462	2.44534	-0.792011
7.37	0.850091	-0.557856	1.4586	-1.38247	2.44154	-0.836779
7.38	0.835015	-0.578439	1.45656	-1.37351	2.42738	-0.888325
7.39	0.819212	-0.599876	1.46119	-1.36102	2.40596	-0.944591
7.4	0.80196	-0.621171	1.46887	-1.34834	2.38172	-1.00324
7.41	0.782764	-0.641702	1.47524	-1.33816	2.35962	-1.06222
7.42	0.76144	-0.661255	1.47618	-1.33211	2.34417	-1.12026
7.43	0.738061	-0.679909	1.46876	-1.3307	2.3385	-1.17697
7.44	0.712801	-0.697871	1.45212	-1.33366	2.3437	-1.23272
7.45	0.685803	-0.715352	1.42774	-1.34044	2.35855	-1.28828
7.46	0.657155	-0.732563	1.39923	-1.3506	2.3798	-1.34433
7.47	0.626997	-0.749811	1.37142	-1.364	2.4029	-1.40123
7.48	0.595706	-0.767655	1.3492	-1.3807	2.42298	-1.4589
7.49	0.564062	-0.787008	1.33626	-1.40063	2.43582	-1.51697
7.5	0.5333	-0.809103	1.33421	-1.42336	2.43867	-1.57494
7.51	0.50502	-0.83525	1.34216	-1.44793	2.43066	-1.63239
7.52	0.480934	-0.866417	1.35693	-1.47295	2.41279	-1.68918
7.53	0.462494	-0.902759	1.37384	-1.49681	2.38749	-1.74549
7.54	0.450489	-0.943239	1.3879	-1.51801	2.3579	-1.80178
7.55	0.444703	-0.985505	1.39502	-1.53547	2.32706	-1.85876
7.56	0.443774	-1.02608	1.39303	-1.54878	2.29713	-1.91709
7.57	0.44533	-1.06086	1.3821	-1.55837	2.26904	-1.97716
7.58	0.44645	-1.0858	1.3644	-1.56543	2.24242	-2.03887
7.59	0.444367	-1.09768	1.34333	-1.57175	2.21588	-2.10154
7.6	0.43724	-1.09475	1.32229	-1.57928	2.18759	-2.16406
7.61	0.424767	-1.0772	1.30365	-1.58962	2.15576	-2.22511
7.62	0.408434	-1.04734	1.28805	-1.60351	2.11907	-2.28348
7.63	0.391274	-1.00946	1.27437	-1.62056	2.07684	-2.33827
7.64	0.377193	-0.969177	1.26023	-1.63931	2.02901	-2.38904
7.65	0.370036	-0.932488	1.24291	-1.65766	1.97593	-2.43568
7.66	0.37267	-0.904558	1.22034	-1.67365	1.9181	-2.47828
7.67	0.386297	-0.888584	1.19176	-1.68623	1.85596	-2.51691
7.68	0.410158	-0.885066	1.15802	-1.69578	1.78982	-2.55153
7.69	0.441699	-0.89171	1.12125	-1.70414	1.71992	-2.58202
7.7	0.477169	-0.904013	1.08411	-1.71415	1.64656	-2.60845
7.71	0.512521	-0.916404	1.04892	-1.72865	1.57029	-2.63126
7.72	0.544339	-0.923648	1.0169	-1.7495	1.49199	-2.65159
7.73	0.570512	-0.922144	0.987869	-1.77664	1.4128	-2.67135
7.74	0.590441	-0.910775	0.960432	-1.80777	1.33396	-2.69299
7.75	0.604785	-0.891034	0.932679	-1.83881	1.25653	-2.71908
7.76	0.614943	-0.866431	0.902915	-1.86495	1.18107	-2.75165
7.77	0.622488	-0.841382	0.870216	-1.88214	1.10757	-2.79146
7.78	0.628728	-0.819998	0.834583	-1.88851	1.03552	-2.83757
7.79	0.634449	-0.805131	0.79675	-1.88507	0.96409	-2.88717
7.8	0.639856	-0.797945	0.75778	-1.87558	0.89247	-2.93597
7.81	0.644672	-0.798047	0.718654	-1.86563	0.820085	-2.97901
7.82	0.648314	-0.804059	0.679982	-1.86101	0.746731	-3.01165
7.83	0.65006	-0.814365	0.641927	-1.86611	0.672562	-3.03061
7.84	0.649142	-0.827774	0.604324	-1.8826	0.597977	-3.03473
7.85	0.644773	-0.84385	0.566927	-1.90892	0.523438	-3.02519
7.86	0.636142	-0.862824	0.529669	-1.94069	0.449273	-3.00531
7.87	0.622442	-0.885144	0.492814	-1.97194	0.375516	-2.97975
7.88	0.602958	-0.910835	0.456956	-1.9967	0.301844	-2.95351
7.89	0.5772	-0.938925	0.42282	-2.01073	0.227659	-2.93084
7.9	0.545028	-0.967183	0.390964	-2.01261	0.152308	-2.91443
7.91	0.506732	-0.992302	0.361472	-2.0041	0.07538	-2.90497
7.92	0.463005	-1.01057	0.333796	-1.9895	-0.00304259	-2.90137
7.93	0.414825	-1.01888	0.306854	-1.97442	-0.0823079	-2.90125
7.94	0.363295	-1.01575	0.279309	-1.96411	-0.161329	-2.9017
7.95	0.309512	-1.00214	0.249905	-1.96209	-0.23887	-2.90012
7.96	0.254491	-0.981617	0.217717	-1.96924	-0.31386	-2.89469
7.97	0.199102	-0.959787	0.182255	-1.98385	-0.385648	-2.88469
7.98	0.143987	-0.943096	0.143476	-2.00235	-0.45411	-2.87036
7.99	0.0894663	-0.937231	0.10172	-2.02055	-0.519609	-2.85266
8	0.0355374	-0.945595	0.0575966	-2.03495	-0.582832	-2.83284
8.01	-0.0179995	-0.968294	0.0118357	-2.04377	-0.644584	-2.81212
8.02	-0.0713144	-1.00193	-0.034853	-2.04729	-0.705598	-2.79149
8.03	-0.124342	-1.04032	-0.0818567	-2.04762	-0.766437	-2.77164
8.04	-0.176685	-1.07587	-0.128667	-2.04781	-0.827494	-2.75299
8.05	-0.227648	-1.10136	-0.174848	-2.05084	-0.889054	-2.73582
8.06	-0.276352	-1.1116	-0.22003	-2.05851	-0.95137	-2.72035
8.07	-0.321887	-1.10455	-0.263942	-2.07084	-1.01469	-2.70676
8.08	-0.363483	-1.08168	-0.306512	-2.08586	-1.07918	-2.69514
8.09	-0.400661	-1.04751	-0.347957	-2.1001	-1.14484	-2.68543
8.1	-0.43334	-1.00845	-0.388874	-2.10936	-1.21127	-2.67728
8.11	-0.46183	-0.971232	-0.430244	-2.10973	-1.27762	-2.67008
8.12	-0.486711	-0.94142	-0.47337	-2.09862	-1.34255	-2.66293
8.13	-0.508615	-0.922203	-0.519702	-2.07533	-1.40442	-2.65476
8.14	-0.528002	-0.91388	-0.570622	-2.04139	-1.46155	-2.64444
8.15	-0.544982	-0.91404	-0.627208	-2.00015	-1.51257	-2.63093
8.16	-0.559244	-0.9184	-0.690053	-1.95602	-1.55674	-2.61349
8.17	-0.570116	-0.922085	-0.759142	-1.91325	-1.59416	-2.59192
8.18	-0.576797	-0.921031	-0.833752	-1.87474	-1.62592	-2.56675
8.19	-0.578757	-0.91311	-0.912354	-1.84111	-1.65392	-2.53936
8.2	-0.576207	-0.898616	-0.992582	-1.8105	-1.68057	-2.51177
8.21	-0.57039	-0.879971	-1.07143	-1.77923	-1.70831	-2.48637
8.22	-0.563478	-0.860777	-1.14579	-1.74305	-1.739	-2.46532
8.23	-0.558037	-0.844612	-1.21325	-1.69864	-1.7735	-2.44992
8.24	-0.556289	-0.834005	-1.27279	-1.64488	-1.81146	-2.44008
8.25	-0.55948	-0.829876	-1.32509	-1.58335	-1.85145	-2.4341
8.26	-0.567605	-0.831565	-1.37237	-1.51799	-1.89138	-2.42883
8.27	-0.579592	-0.837328	-1.4176	-1.454	-1.92903	-2.42038
8.28	-0.593847	-0.845042	-1.46363	-1.39643	-1.96251	-2.40494
8.29	-0.608951	-0.852812	-1.51221	-1.34882	-1.9907	-2.37972
8.3	-0.624216	-0.85929	-1.56335	-1.31244	-2.01338	-2.34364
8.31	-0.639891	-0.863683	-1.61528	-1.28609	-2.03124	-2.29757
8.32	-0.656936	-0.865565	-1.66485	-1.26655	-2.04563	-2.24414
8.33	-0.676492	-0.864624	-1.70847	-1.24939	-2.05823	-2.18723
8.34	-0.699246	-0.860423	-1.74296	-1.22999	-2.07071	-2.13107
8.35	-0.724911	-0.852263	-1.7664	-1.20458	-2.08447	-2.07941
8.36	-0.751997	-0.839179	-1.77853	-1.17102	-2.10045	-2.03477
8.37	-0.777963	-0.8201	-1.78081	-1.12923	-2.11899	-1.99797
8.38	-0.799733	-0.794136	-1.77614	-1.08103	-2.13983	-1.96807
8.39	-0.814477	-0.760915	-1.76821	-1.02965	-2.16211	-1.94276
8.4	-0.820449	-0.720848	-1.76071	-0.978911	-2.18458	-1.91893
8.41	-0.817657	-0.675244	-1.75649	-0.932386	-2.20582	-1.89341
8.42	-0.808147	-0.626225	-1.75694	-0.892662	-2.2246	-1.86367
8.43	-0.795779	-0.576474	-1.76175	-0.860883	-2.24019	-1.82827
8.44	-0.785492	-0.52884	-1.76919	-0.836621	-2.25243	-1.78707
8.45	-0.782214	-0.485852	-1.77672	-0.818113	-2.2618	-1.7412
8.46	-0.789659	-0.449242	-1.78189	-0.802827	-2.26925	-1.69262
8.47	-0.809324	-0.419569	-1.78313	-0.788192	-2.27601	-1.64371
8.48	-0.83997	-0.396088	-1.78032	-0.772291	-2.28336	-1.59674
8.49	-0.877755	-0.376902	-1.77488	-0.754301	-2.29241	-1.55348
8.5	-0.917045	-0.359385	-1.76944	-0.734538	-2.30396	-1.51505
8.51	-0.95171	-0.34076	-1.76713	-0.714133	-2.31848	-1.48194
8.52	-0.976577	-0.318729	-1.77067	-0.694446	-2.33615	-1.45421
8.53	-0.988669	-0.29199	-1.78155	-0.676462	-2.35696	-1.4317
8.54	-0.987912	-0.260514	-1.7996	-0.660369	-2.38083	-1.41419
8.55	-0.977131	-0.225499	-1.8229	-0.645483	-2.40761	-1.40144
8.56	-0.961364	-0.189005	-1.84838	-0.630538	-2.43704	-1.39311
8.57	-0.946642	-0.153391	-1.87261	-0.614239	-2.46861	-1.38853
8.58	-0.938562	-0.120747	-1.89276	-0.59586	-2.50146	-1.38661
8.59	-0.941007	-0.0924648	-1.90737	-0.575667	-2.53436	-1.38571
8.6	-0.955314	-0.0690741	-1.91672	-0.555017	-2.56572	-1.38384
8.61	-0.980109	-0.0503008	-1.92269	-0.536088	-2.59389	-1.37888
8.62	-1.01179	-0.0353095	-1.92812	-0.521306	-2.61738	-1.36905
8.63	-1.04551	-0.0230346	-1.93583	-0.512642	-2.63525	-1.3533
8.64	-1.07634	-0.0125312	-1.94764	-0.51096	-2.64741	-1.33166
8.65	-1.10031	-0.00327534	-1.96368	-0.51562	-2.65472	-1.3053
8.66	-1.11509	0.00466513	-1.98221	-0.524461	-2.65894	-1.27636
8.67	-1.12012	0.0106537	-1.99998	-0.53423	-2.66242	-1.24753
8.68	-1.11634	0.0137117	-2.01309	-0.541372	-2.66757	-1.22144
8.69	-1.10563	0.0128739	-2.01804	-0.542977	-2.67635	-1.20006
8.7	-1.09009	0.00753776	-2.01279	-0.53759	-2.68972	-1.18424
8.71	-1.07153	-0.00232579	-1.99738	-0.525613	-2.70734	-1.17348
8.72	-1.05119	-0.0161736	-1.97405	-0.509192	-2.72755	-1.16611
8.73	-1.02972	-0.033089	-1.94684	-0.491621	-2.74766	-1.1597
8.74	-1.00755	-0.0520916	-1.92054	-0.476473	-2.76455	-1.15164
8.75	-0.98526	-0.0724378	-1.8995	-0.466715	-2.77539	-1.13976
8.76	-0.963955	-0.0938088	-1.88653	-0.464058	-2.77834	-1.12282
8.77	-0.94535	-0.116339	-1.88222	-0.468671	-2.77297	-1.10071
8.78	-0.931502	-0.140494	-1.88487	-0.479302	-2.76046	-1.07448
8.79	-0.924252	-0.166847	-1.89108	-0.493736	-2.74332	-1.04604
8.8	-0.924524	-0.195813	-1.89679	-0.509438	-2.72493	-1.0177
8.81	-0.931741	-0.227415	-1.89845	-0.524215	-2.7088	-0.991671
8.82	-0.94358	-0.261161	-1.89402	-0.536713	-2.69798	-0.969629
8.83	-0.956204	-0.296079	-1.88349	-0.546613	-2.69444	-0.952468
8.84	-0.964981	-0.33094	-1.86881	-0.554495	-2.6989	-0.940288
8.85	-0.96553	-0.364591	-1.85322	-0.561457	-2.71076	-0.932563
8.86	-0.954836	-0.396311	-1.84023	-0.568677	-2.72852	-0.928404
8.87	-0.932121	-0.426043	-1.83254	-0.577068	-2.75013	-0.926819
8.88	-0.899206	-0.454442	-1.83122	-0.587132	-2.77351	-0.926914
8.89	-0.860212	-0.482738	-1.8354	-0.599	-2.79686	-0.927993
8.9	-0.820665	-0.512445	-1.84268	-0.612574	-2.81877	-0.929576
8.91	-0.786233	-0.544981	-1.84984	-0.627709	-2.83825	-0.931355
8.92	-0.761441	-0.581254	-1.8539	-0.644356	-2.85448	-0.933125
8.93	-0.748703	-0.621323	-1.85298	-0.662631	-2.86671	-0.934731
8.94	-0.747893	-0.664236	-1.84681	-0.682791	-2.87414	-0.936041
8.95	-0.756495	-0.708103	-1.83666	-0.705124	-2.87597	-0.936963
8.96	-0.770268	-0.750397	-1.82488	-0.729813	-2.87158	-0.937487
8.97	-0.784208	-0.788359	-1.814	-0.756834	-2.86079	-0.937723
8.98	-0.793616	-0.819411	-1.80584	-0.785953	-2.84407	-0.937904
8.99	-0.795013	-0.841499	-1.80081	-0.816809	-2.82267	-0.938359
9	-0.786743	-0.853348	-1.79766	-0.849027	-2.79848	-0.939434
9.01	-0.769154	-0.854643	-1.79369	-0.882297	-2.77379	-0.941407
9.02	-0.744351	-0.846132	-1.78547	-0.916374	-2.75072	-0.944429
9.03	-0.715606	-0.82959	-1.76981	-0.951018	-2.73079	-0.948505
9.04	-0.686592	-0.807615	-1.74469	-0.985921	-2.7144	-0.953557
9.05	-0.660637	-0.783255	-1.70998	-1.02067	-2.70065	-0.959528
9.06	-0.640169	-0.759531	-1.6676	-1.05477	-2.68741	-0.966484
9.07	-0.626455	-0.738978	-1.62119	-1.0878	-2.67177	-0.974665
9.08	-0.619631	-0.72332	-1.57525	-1.1195	-2.65065	-0.984444
9.09	-0.618948	-0.713344	-1.53412	-1.1499	-2.62154	-0.99622
9.1	-0.62312	-0.70898	-1.50093	-1.17939	-2.58315	-1.01029
9.11	-0.630655	-0.709529	-1.47694	-1.20863	-2.5358	-1.02674
9.12	-0.640105	-0.713935	-1.46127	-1.23852	-2.4815	-1.04533
9.13	-0.65021	-0.721021	-1.45121	-1.27007	-2.42365	-1.06555
9.14	-0.659938	-0.72965	-1.44284	-1.30437	-2.36641	-1.08657
9.15	-0.668481	-0.738795	-1.43201	-1.3425	-2.31391	-1.10738
9.16	-0.675235	-0.747594	-1.41522	-1.38544	-2.26942	-1.12698
9.17	-0.679819	-0.755398	-1.39036	-1.43381	-2.23472	-1.14458
9.18	-0.682136	-0.761877	-1.35707	-1.48759	-2.20968	-1.15986
9.19	-0.68243	-0.767148	-1.31665	-1.5458	-2.19232	-1.17324
9.2	-0.681272	-0.771884	-1.27169	-1.60624	-2.17919	-1.18589
9.21	-0.679427	-0.777286	-1.22547	-1.66568	-2.16605	-1.1996
9.22	-0.677602	-0.784846	-1.18132	-1.72029	-2.14868	-1.21644
9.23	-0.676185	-0.795917	-1.14194	-1.76651	-2.12366	-1.23826
9.24	-0.675052	-0.8112	-1.10897	-1.80186	-2.08902	-1.26623
9.25	-0.673524	-0.830356	-1.08257	-1.82568	-2.04464	-1.30048
9.26	-0.670463	-0.851908	-1.06133	-1.8393	-1.99225	-1.34007
9.27	-0.66449	-0.873493	-1.04255	-1.84573	-1.93517	-1.38318
9.28	-0.654269	-0.892413	-1.02261	-1.84883	-1.87765	-1.42754
9.29	-0.638803	-0.906307	-0.997717	-1.85238	-1.82415	-1.47097
9.3	-0.617687	-0.913765	-0.964564	-1.85912	-1.77842	-1.51187
9.31	-0.591232	-0.91472	-0.921032	-1.87023	-1.74274	-1.54948
9.32	-0.560413	-0.910511	-0.866682	-1.88521	-1.71748	-1.584
9.33	-0.526649	-0.90364	-0.802983	-1.90213	-1.70092	-1.61636
9.34	-0.491472	-0.897243	-0.733177	-1.91832	-1.68954	-1.64798
9.35	-0.456198	-0.894389	-0.661771	-1.93106	-1.67867	-1.68034
9.36	-0.421703	-0.897362	-0.593721	-1.93846	-1.66339	-1.71468
9.37	-0.388345	-0.907082	-0.533478	-1.93992	-1.63943	-1.75173
9.38	-0.356025	-0.922851	-0.484106	-1.93644	-1.604	-1.79168
9.39	-0.324327	-0.942502	-0.446686	-1.93034	-1.55635	-1.83418
9.4	-0.292674	-0.962952	-0.420146	-1.92466	-1.49788	-1.87866
9.41	-0.26047	-0.981009	-0.401509	-1.92233	-1.4319	-1.92453
9.42	-0.227229	-0.99421	-0.38648	-1.92535	-1.36299	-1.97149
9.43	-0.1927	-1.00144	-0.370229	-1.93428	-1.29619	-2.01965
9.44	-0.156935	-1.00311	-0.348244	-1.94819	-1.236	-2.0695
9.45	-0.120265	-1.00094	-0.317156	-1.96507	-1.18558	-2.12171
9.46	-0.0831671	-0.997384	-0.275415	-1.98253	-1.14613	-2.17688
9.47	-0.0460836	-0.994926	-0.223661	-1.99852	-1.11666	-2.23521
9.48	-0.00929856	-0.995466	-0.164649	-2.012	-1.09416	-2.29628
9.49	0.0270843	-0.999946	-0.102729	-2.02316	-1.07417	-2.359
9.5	0.0630667	-1.00826	-0.0429579	-2.03326	-1.05164	-2.42172
9.51	0.0986404	-1.01943	0.00992212	-2.0442	-1.02191	-2.48256
9.52	0.133691	-1.03202	0.0524289	-2.05779	-0.981547	-2.5398
9.53	0.167944	-1.04455	0.0829965	-2.07506	-0.928997	-2.59232
9.54	0.200953	-1.05589	0.102229	-2.09571	-0.864808	-2.63989
9.55	0.232103	-1.06543	0.1127	-2.11791	-0.791411	-2.68333
9.56	0.260638	-1.07307	0.118322	-2.13852	-0.712477	-2.72441
9.57	0.28573	-1.07894	0.123383	-2.1537	-0.631994	-2.76556
9.58	0.306605	-1.08303	0.131458	-2.15986	-0.553264	-2.8093
9.59	0.322686	-1.08481	0.144512	-2.15478	-0.478112	-2.85752
9.6	0.333718	-1.08317	0.162537	-2.1385	-0.406596	-2.91078
9.61	0.339796	-1.07661	0.183848	-2.11375	-0.337284	-2.96777
9.62	0.341318	-1.06379	0.205899	-2.08549	-0.267971	-3.02535
9.63	0.338882	-1.04425	0.226218	-2.0597	-0.196483	-3.07917
9.64	0.333203	-1.01905	0.243113	-2.0417	-0.121291	-3.12463
9.65	0.32506	-0.991076	0.255967	-2.03472	-0.041804	-3.15802
9.66	0.315272	-0.964815	0.26514	-2.03899	0.0416608	-3.17727
9.67	0.304634	-0.945532	0.271628	-2.05186	0.128142	-3.18229
9.68	0.293809	-0.938069	0.276616	-2.06876	0.216418	-3.17478
9.69	0.283192	-0.945527	0.281095	-2.08462	0.305389	-3.15758
9.7	0.272818	-0.968227	0.285647	-2.09552	0.394313	-3.13392
9.71	0.262348	-1.00328	0.290457	-2.0998	0.482851	-3.1066
9.72	0.251149	-1.04493	0.295514	-2.09843	0.570925	-3.07751
9.73	0.238438	-1.08571	0.300887	-2.0945	0.658492	-3.04753
9.74	0.223451	-1.11812	0.306903	-2.09199	0.745376	-3.01676
9.75	0.205625	-1.13638	0.314133	-2.09432	0.831224	-2.98484
9.76	0.184787	-1.13787	0.323194	-2.1031	0.915579	-2.95138
9.77	0.161321	-1.12377	0.334468	-2.11754	0.997957	-2.9161
9.78	0.13623	-1.09877	0.347925	-2.13467	1.07788	-2.87887
9.79	0.11104	-1.0699	0.36318	-2.15016	1.15476	-2.83955
9.8	0.0875232	-1.04478	0.379786	-2.15954	1.22779	-2.79789
9.81	0.0673476	-1.0298	0.397598	-2.15936	1.29583	-2.7535
9.82	0.0517475	-1.02861	0.417035	-2.14803	1.35742	-2.70584
9.83	0.0413029	-1.04135	0.4391	-2.12609	1.41106	-2.65446
9.84	0.0358504	-1.06477	0.465139	-2.09591	1.45556	-2.59908
9.85	0.0345303	-1.09317	0.496416	-2.06094	1.49046	-2.53977
9.86	0.0359818	-1.11991	0.533599	-2.02462	1.51639	-2.4771
9.87	0.0386935	-1.13898	0.57627	-1.9894	1.53517	-2.4121
9.88	0.0414525	-1.1463	0.62261	-1.95612	1.54978	-2.3462
9.89	0.0437316	-1.14032	0.669419	-1.92401	1.56388	-2.28102
9.9	0.045826	-1.12192	0.712627	-1.89123	1.58123	-2.21808
9.91	0.0486481	-1.09385	0.748252	-1.8557	1.60495	-2.15849
9.92	0.0532743	-1.05983	0.773543	-1.81589	1.63679	-2.10274
9.93	0.0604556	-1.02374	0.787931	-1.77136	1.67668	-2.05066
9.94	0.0702937	-0.988915	0.793419	-1.72299	1.72267	-2.00152
9.95	0.0821813	-0.957835	0.794282	-1.67276	1.77132	-1.95417
9.96	0.0949869	-0.932031	0.796126	-1.62334	1.81841	-1.90739
9.97	0.107388	-0.912321	0.804582	-1.57744	1.85993	-1.86005
9.98	0.118239	-0.899168	0.82396	-1.53711	1.89302	-1.81146
9.99	0.126879	-0.893011	0.856194	-1.50321	1.91665	-1.76142
10	0.133333	-0.894399	0.900309	-1.4753	1.93194	-1.71032
