t	x0	y0	x1	y1	x2	y2
7.37	0.458198	-0.899179	0.549779	0.836363	-1.00158	0.0418787
7.38	0.542078	-0.848763	0.461485	0.887471	-1.00165	-0.0562409
7.39	0.621903	-0.79177	0.369124	0.931194	-0.993941	-0.153515
7.4	0.696251	-0.727464	0.273362	0.965364	-0.976962	-0.249105
7.41	0.763224	-0.654991	0.175033	0.987836	-0.948961	-0.342114
7.42	0.822274	-0.575233	0.0755712	0.998895	-0.91031	-0.432125
7.43	0.874287	-0.490292	-0.0236297	1.00075	-0.862982	-0.519246
7.44	0.919558	-0.401713	-0.1217	0.994607	-0.808074	-0.603013
7.45	0.956473	-0.309923	-0.217929	0.979238	-0.744895	-0.681514
7.46	0.982946	-0.215177	-0.311469	0.952875	-0.672736	-0.752381
7.47	0.998759	-0.118285	-0.401798	0.915839	-0.592738	-0.814727
7.48	1.00548	-0.0202659	-0.488988	0.870345	-0.507383	-0.869372
7.49	1.00393	0.0781002	-0.572864	0.81794	-0.418582	-0.916774
7.5	0.992718	0.175999	-0.652041	0.758143	-0.326947	-0.955434
7.51	0.969923	0.272323	-0.724526	0.689952	-0.232765	-0.983169
7.52	0.935715	0.36614	-0.789419	0.613906	-0.136877	-0.999675
7.53	0.892286	0.457087	-0.847285	0.531979	-0.0403499	-1.00684
7.54	0.84134	0.544657	-0.89836	0.445825	0.0561408	-1.00623
7.55	0.782588	0.627211	-0.941011	0.355906	0.152146	-0.997112
7.56	0.715178	0.702451	-0.972863	0.262348	0.247011	-0.977626
7.57	0.639884	0.769197	-0.993328	0.165892	0.340072	-0.947439
7.58	0.559082	0.828059	-1.00406	0.0676686	0.431014	-0.9082
7.59	0.474782	0.879801	-1.0065	-0.0314048	0.519355	-0.861402
7.6	0.38744	0.923499	-0.999778	-0.130506	0.603555	-0.806758
7.61	0.29676	0.957179	-0.981849	-0.228481	0.681368	-0.743302
7.62	0.202961	0.980182	-0.952331	-0.324116	0.751457	-0.671479
7.63	0.106861	0.993938	-0.913273	-0.416736	0.814124	-0.593304
7.64	0.0092521	0.999858	-0.866918	-0.505891	0.869835	-0.510572
7.65	-0.0891829	0.997185	-0.813599	-0.590388	0.917407	-0.423688
7.66	-0.1875	0.98381	-0.752429	-0.668294	0.954544	-0.332477
7.67	-0.284626	0.95901	-0.683507	-0.738358	0.98029	-0.237488
7.68	-0.379825	0.924396	-0.608506	-0.800934	0.996051	-0.140022
7.69	-0.472419	0.881883	-0.529105	-0.856815	1.00361	-0.0412844
7.7	-0.560869	0.831566	-0.44564	-0.90539	1.00268	0.0578804
7.71	-0.64279	0.772355	-0.357653	-0.944778	0.991368	0.156542
7.72	-0.716474	0.704275	-0.26522	-0.973963	0.968861	0.2536
7.73	-0.78204	0.629216	-0.169225	-0.993915	0.936756	0.348229
7.74	-0.840409	0.549287	-0.070691	-1.00594	0.897246	0.439845
7.75	-0.891236	0.465189	0.0294796	-1.00938	0.850768	0.527346
7.76	-0.932675	0.376614	0.130097	-1.00205	0.796209	0.608968
7.77	-0.963457	0.283716	0.229644	-0.982872	0.733108	0.683453
7.78	-0.98442	0.187581	0.32686	-0.953372	0.662698	0.751053
7.79	-0.997241	0.0894983	0.420888	-0.915902	0.586581	0.812599
7.8	-1.00203	-0.00956159	0.510558	-0.871102	0.505158	0.867542
7.81	-0.997131	-0.108656	0.594049	-0.817897	0.417944	0.913698
7.82	-0.981457	-0.206676	0.669909	-0.755779	0.325056	0.949348
7.83	-0.956084	-0.302714	0.738212	-0.686131	0.227752	0.974968
7.84	-0.922915	-0.396178	0.799949	-0.610992	0.12764	0.992111
7.85	-0.882317	-0.48613	0.855118	-0.531186	0.0260342	1.00085
7.86	-0.833	-0.570914	0.90212	-0.4463	-0.0757825	0.999337
7.87	-0.774173	-0.649076	0.939487	-0.356161	-0.176287	0.986121
7.88	-0.706953	-0.720526	0.967617	-0.261675	-0.274145	0.962182
7.89	-0.633227	-0.786037	0.987948	-0.164238	-0.368575	0.929866
7.9	-0.55378	-0.845354	1.00056	-0.0650208	-0.458854	0.890277
7.91	-0.468246	-0.896475	1.00358	0.0349123	-0.543776	0.842602
7.92	-0.376679	-0.937377	0.995348	0.13433	-0.622213	0.785998
7.93	-0.280484	-0.968058	0.976481	0.232159	-0.694154	0.721254
7.94	-0.181686	-0.990043	0.949003	0.327777	-0.76042	0.650055
7.95	-0.0818979	-1.00393	0.913724	0.420487	-0.820993	0.573197
7.96	0.0177493	-1.00833	0.869453	0.508867	-0.874197	0.490321
7.97	0.116204	-1.00172	0.814976	0.59128	-0.918173	0.401315
7.98	0.212584	-0.984645	0.751014	0.667116	-0.952799	0.307281
7.99	0.306435	-0.959165	0.679656	0.736865	-0.979323	0.209944
8	0.397345	-0.926384	0.602333	0.800572	-0.998001	0.110677
8.01	0.484344	-0.885358	0.519156	0.856733	-1.00702	0.0104923
8.02	0.566262	-0.834784	0.430185	0.903403	-1.00435	-0.0894692
8.03	0.642791	-0.775003	0.336607	0.940187	-0.990209	-0.188024
8.04	0.714522	-0.707685	0.240303	0.968286	-0.966708	-0.284381
8.05	0.78143	-0.63394	0.142763	0.988394	-0.935263	-0.377936
8.06	0.841717	-0.55362	0.0448502	0.999355	-0.895157	-0.467633
8.07	0.892924	-0.466598	-0.0527315	0.999551	-0.845069	-0.552098
8.08	0.93413	-0.374027	-0.149329	0.989127	-0.78533	-0.63066
8.09	0.966304	-0.277943	-0.244592	0.969872	-0.717938	-0.703644
8.1	0.990229	-0.180019	-0.338222	0.942832	-0.644622	-0.771135
8.11	1.00481	-0.0812129	-0.4293	0.906935	-0.565736	-0.831787
8.12	1.00817	0.0176743	-0.516367	0.860515	-0.48121	-0.883606
8.13	1.00003	0.115728	-0.598466	0.803681	-0.391868	-0.925929
8.14	0.982124	0.212232	-0.675613	0.738413	-0.299294	-0.95984
8.15	0.955994	0.306678	-0.747672	0.666531	-0.204757	-0.986213
8.16	0.921293	0.39825	-0.813039	0.588383	-0.108851	-1.00397
8.17	0.876808	0.485742	-0.869251	0.503806	-0.0120375	-1.01106
8.18	0.822661	0.568361	-0.915075	0.413691	0.0850383	-1.0069
8.19	0.760656	0.646169	-0.95132	0.320003	0.18183	-0.992983
8.2	0.692469	0.719135	-0.979113	0.224527	0.277912	-0.97074
8.21	0.618328	0.785891	-0.997938	0.128166	0.372376	-0.939634
8.22	0.537846	0.844225	-1.00614	0.0313656	0.463607	-0.898059
8.23	0.451569	0.893028	-1.00323	-0.0653987	0.550101	-0.845776
8.24	0.361077	0.933116	-0.990678	-0.161699	0.631255	-0.784631
8.25	0.267762	0.965527	-0.9701	-0.257168	0.706792	-0.716815
8.26	0.172152	0.989446	-0.941259	-0.351006	0.775542	-0.643167
8.27	0.0744937	1.00264	-0.902709	-0.4418	0.835553	-0.56361
8.28	-0.0245676	1.00395	-0.854109	-0.528295	0.885752	-0.478678
8.29	-0.124092	0.994547	-0.797048	-0.610159	0.926866	-0.38986
8.3	-0.223144	0.976231	-0.733411	-0.68737	0.960064	-0.298545
8.31	-0.320544	0.949172	-0.663643	-0.758843	0.984976	-0.205248
8.32	-0.41464	0.91212	-0.587194	-0.822365	0.999874	-0.110053
8.33	-0.503906	0.864672	-0.504213	-0.876319	1.00389	-0.0133039
8.34	-0.587712	0.808432	-0.416106	-0.920972	0.998216	0.084391
8.35	-0.665943	0.745614	-0.324445	-0.957419	0.984482	0.182401
8.36	-0.737768	0.677152	-0.22999	-0.985467	0.96254	0.279782
8.37	-0.801444	0.602759	-0.133015	-1.00339	0.930651	0.374959
8.38	-0.855805	0.522471	-0.0341276	-1.00998	0.887915	0.466257
8.39	-0.901458	0.437335	0.0656177	-1.00604	0.835677	0.552799
8.4	-0.939755	0.348526	0.165085	-0.993267	0.776161	0.634334
8.41	-0.970611	0.256452	0.263045	-0.972079	0.710314	0.710015
8.42	-0.992142	0.161112	0.35797	-0.941411	0.637645	0.777949
8.43	-1.00274	0.0629744	0.448455	-0.90075	0.55791	0.836512
8.44	-1.00289	-0.0369166	0.533953	-0.851472	0.472175	0.885751
8.45	-0.994213	-0.137407	0.614563	-0.79564	0.38207	0.926768
8.46	-0.977115	-0.237288	0.689804	-0.733949	0.288639	0.959698
8.47	-0.950289	-0.334969	0.75809	-0.665569	0.192338	0.983065
8.48	-0.912692	-0.428703	0.817963	-0.589886	0.0937948	0.995536
8.49	-0.865271	-0.517375	0.869544	-0.507669	-0.00595016	0.997686
8.5	-0.810146	-0.600622	0.914006	-0.420352	-0.105808	0.991259
8.51	-0.748507	-0.677889	0.951451	-0.328761	-0.204705	0.976877
8.52	-0.68005	-0.747806	0.980035	-0.233106	-0.301271	0.953363
8.53	-0.604432	-0.8091	0.997701	-0.133933	-0.394052	0.919604
8.54	-0.5225	-0.861894	1.00432	-0.0325523	-0.482282	0.876359
8.55	-0.435776	-0.907329	1.0014	0.0694211	-0.566027	0.82554
8.56	-0.345245	-0.945644	0.989838	0.170452	-0.645126	0.76805
8.57	-0.25123	-0.975297	0.96881	0.268966	-0.718293	0.703114
8.58	-0.154243	-0.994549	0.937275	0.363457	-0.78384	0.629848
8.59	-0.0553957	-1.00353	0.895859	0.453087	-0.841186	0.548821
8.6	0.0440454	-1.00394	0.846478	0.537839	-0.890946	0.461721
8.61	0.143012	-0.996651	0.790323	0.617596	-0.933256	0.369966
8.62	0.240377	-0.980483	0.726999	0.691279	-0.966663	0.274273
8.63	0.334861	-0.953736	0.655842	0.757471	-0.989327	0.175405
8.64	0.425573	-0.91644	0.577433	0.815867	-1.00104	0.0747258
8.65	0.512338	-0.870313	0.493331	0.867384	-1.00326	-0.0261621
8.66	0.594962	-0.816677	0.404717	0.912437	-0.997021	-0.125882
8.67	0.6723	-0.755233	0.311957	0.949614	-0.981614	-0.223212
8.68	0.742629	-0.685182	0.215459	0.976756	-0.955836	-0.317034
8.69	0.805045	-0.606961	0.116366	0.993174	-0.920041	-0.406782
8.7	0.859895	-0.522319	0.016186	1.00004	-0.876091	-0.492677
8.71	0.907406	-0.432995	-0.0838275	0.998391	-0.82529	-0.574911
8.72	0.946382	-0.339979	-0.182643	0.987481	-0.767122	-0.652597
8.73	0.97502	-0.244044	-0.279185	0.965734	-0.700439	-0.724059
8.74	0.99292	-0.146361	-0.372568	0.932914	-0.625396	-0.788315
8.75	1.0015	-0.0482361	-0.462405	0.890542	-0.543647	-0.845715
8.76	1.00205	0.0494179	-0.548339	0.840111	-0.456899	-0.896625
8.77	0.993991	0.145961	-0.629221	0.781659	-0.365937	-0.939868
8.78	0.975699	0.240658	-0.703341	0.7146	-0.271181	-0.973235
8.79	0.946755	0.332868	-0.769742	0.639465	-0.173574	-0.995589
8.8	0.90856	0.422437	-0.828808	0.558145	-0.0745242	-1.00774
8.81	0.862558	0.509316	-0.881018	0.472494	0.0246922	-1.0109
8.82	0.808591	0.592624	-0.925387	0.383332	0.12308	-1.00478
8.83	0.745599	0.670568	-0.959915	0.290959	0.219679	-0.98806
8.84	0.673578	0.741639	-0.983704	0.196086	0.313685	-0.960385
8.85	0.59418	0.805507	-0.997898	0.0998082	0.404769	-0.92316
8.86	0.50942	0.862207	-1.00403	0.00297109	0.492742	-0.878016
8.87	0.420412	0.910705	-1.00187	-0.0939409	0.576682	-0.825167
8.88	0.327637	0.949071	-0.989618	-0.190362	0.654855	-0.763911
8.89	0.231872	0.9763	-0.966169	-0.285544	0.725913	-0.694457
8.9	0.134341	0.993299	-0.932407	-0.378898	0.789861	-0.618503
8.91	0.0361512	1.00149	-0.889939	-0.469908	0.847243	-0.537915
8.92	-0.0619273	1.00077	-0.839238	-0.557431	0.897492	-0.453399
8.93	-0.159137	0.989652	-0.779717	-0.639522	0.938768	-0.364826
8.94	-0.254674	0.967422	-0.711435	-0.714461	0.96972	-0.272403
8.95	-0.348054	0.935373	-0.635946	-0.781766	0.9908	-0.177049
8.96	-0.439031	0.895461	-0.555253	-0.841648	1.00322	-0.0797843
8.97	-0.526799	0.84823	-0.470468	-0.893526	1.00691	0.0186699
8.98	-0.609635	0.792771	-0.381883	-0.935781	1.0003	0.117598
8.99	-0.685834	0.728624	-0.289957	-0.967356	0.982239	0.216042
9	-0.75489	0.656959	-0.195648	-0.989033	0.953535	0.31304
9.01	-0.817166	0.579635	-0.0998408	-1.00241	0.915933	0.40769
9.02	-0.872345	0.497641	-0.00301261	-1.00776	0.87018	0.49866
9.03	-0.918825	0.410941	0.0943668	-1.00358	0.815791	0.583989
9.04	-0.955082	0.319579	0.191477	-0.988591	0.752692	0.661979
9.05	-0.981158	0.224343	0.287416	-0.963437	0.682335	0.73229
9.06	-0.998128	0.126371	0.38145	-0.929874	0.606741	0.795565
9.07	-1.00618	0.0266784	0.472605	-0.888686	0.526902	0.851785
9.08	-1.00404	-0.0736997	0.559262	-0.839126	0.442615	0.899532
9.09	-0.990628	-0.173498	0.639738	-0.780514	0.353694	0.93734
9.1	-0.966712	-0.271517	0.713309	-0.713668	0.260775	0.965373
9.11	-0.93422	-0.366879	0.78012	-0.640319	0.164892	0.985038
9.12	-0.894188	-0.458623	0.839862	-0.561549	0.0668443	0.996879
9.13	-0.846099	-0.545235	0.891051	-0.477391	-0.0326798	0.999596
9.14	-0.789407	-0.625177	0.932169	-0.387873	-0.132687	0.991543
9.15	-0.72501	-0.697977	0.963241	-0.293854	-0.231974	0.972701
9.16	-0.654686	-0.764262	0.985528	-0.196684	-0.329446	0.944519
9.17	-0.579397	-0.824344	0.999555	-0.097547	-0.423932	0.908002
9.18	-0.49878	-0.877167	1.00411	0.0025277	-0.513804	0.862751
9.19	-0.412309	-0.921152	0.99774	0.10233	-0.597383	0.80817
9.2	-0.32044	-0.95586	0.980744	0.200624	-0.67391	0.744955
9.21	-0.224438	-0.982102	0.955047	0.296556	-0.743658	0.674794
9.22	-0.125594	-1.00024	0.922026	0.389461	-0.806684	0.598849
9.23	-0.0250159	-1.00905	0.881232	0.47829	-0.861822	0.517171
9.24	0.0760607	-1.00691	0.831531	0.561727	-0.90749	0.429721
9.25	0.176286	-0.99372	0.772953	0.639083	-0.943391	0.337384
9.26	0.274512	-0.971032	0.706801	0.710621	-0.970696	0.241704
9.27	0.369694	-0.940094	0.634162	0.776511	-0.990251	0.143989
9.28	0.460473	-0.900587	0.555047	0.83571	-1.00117	0.0451076
9.29	0.54536	-0.85164	0.469208	0.886457	-1.00179	-0.0540443
9.3	0.623667	-0.793618	0.377295	0.927861	-0.991795	-0.152388
9.31	0.695844	-0.728207	0.280853	0.960376	-0.972584	-0.249001
9.32	0.762385	-0.656822	0.181495	0.984383	-0.945462	-0.343181
9.33	0.822509	-0.579587	0.0805489	0.99888	-0.910091	-0.434023
9.34	0.874491	-0.496151	-0.0206606	1.00228	-0.865241	-0.520372
9.35	0.917367	-0.407015	-0.120747	0.994403	-0.810667	-0.601485
9.36	0.951708	-0.313655	-0.218649	0.976838	-0.747571	-0.677389
9.37	0.978311	-0.217579	-0.31371	0.951149	-0.677267	-0.74804
9.38	0.996569	-0.11978	-0.405174	0.917204	-0.600109	-0.812227
9.39	1.00483	-0.0210519	-0.491987	0.87385	-0.516082	-0.867929
9.4	1.00231	0.0776917	-0.573422	0.820906	-0.426027	-0.913988
9.41	0.989846	0.175586	-0.649614	0.759767	-0.331746	-0.950906
9.42	0.96856	0.271924	-0.720873	0.692001	-0.235049	-0.979549
9.43	0.938232	0.365808	-0.786479	0.617995	-0.137144	-0.999418
9.44	0.897734	0.455975	-0.844683	0.53739	-0.0389378	-1.00892
9.45	0.846849	0.541374	-0.894169	0.450487	0.058629	-1.00735
9.46	0.786945	0.621709	-0.93503	0.358676	0.154796	-0.995892
9.47	0.719709	0.696891	-0.967802	0.263606	0.249184	-0.97624
9.48	0.645797	0.765905	-0.991847	0.166439	0.341415	-0.948607
9.49	0.565202	0.826802	-1.00546	0.0680016	0.430699	-0.911808
9.5	0.478605	0.878194	-1.00769	-0.0308361	0.516174	-0.865112
9.51	0.387751	0.920358	-0.999428	-0.129241	0.597469	-0.809341
9.52	0.294454	0.954326	-0.982136	-0.226563	0.674415	-0.745945
9.53	0.199695	0.980037	-0.955982	-0.322002	0.746055	-0.67558
9.54	0.103825	0.996071	-0.919859	-0.414288	0.810491	-0.598178
9.55	0.00721638	1.00136	-0.87326	-0.50213	0.866139	-0.514168
9.56	-0.0896012	0.996516	-0.817458	-0.584967	0.912821	-0.42499
9.57	-0.186129	0.982918	-0.754484	-0.662777	0.951087	-0.332319
9.58	-0.28174	0.960795	-0.685432	-0.734971	0.980559	-0.237214
9.59	-0.375378	0.928971	-0.610284	-0.799947	0.99967	-0.140275
9.6	-0.465829	0.886584	-0.529201	-0.856179	1.00732	-0.0422211
9.61	-0.55233	0.834422	-0.443314	-0.903503	1.00427	0.0560575
9.62	-0.634435	0.774183	-0.354084	-0.942731	0.992189	0.153816
9.63	-0.711082	0.706872	-0.26234	-0.973989	0.971682	0.250364
9.64	-0.780238	0.632541	-0.168281	-0.996072	0.941768	0.344674
9.65	-0.840055	0.551499	-0.072135	-1.00775	0.901604	0.435508
9.66	-0.890243	0.465107	0.02555	-1.0092	0.852039	0.522053
9.67	-0.93173	0.375103	0.124077	-1.0015	0.794993	0.604008
9.68	-0.964868	0.282558	0.222555	-0.984867	0.731672	0.68076
9.69	-0.988547	0.187821	0.319623	-0.958216	0.661981	0.750839
9.7	-1.00146	0.0912553	0.413643	-0.920694	0.585664	0.812723
9.71	-1.0038	-0.006424	0.503394	-0.873176	0.503386	0.866061
9.72	-0.997038	-0.104416	0.588273	-0.817685	0.416385	0.911496
9.73	-0.982039	-0.201961	0.667505	-0.755566	0.325511	0.94909
9.74	-0.958159	-0.298054	0.739534	-0.686841	0.23107	0.977474
9.75	-0.924442	-0.391434	0.802742	-0.611372	0.133473	0.995041
9.76	-0.881247	-0.481087	0.856779	-0.530039	0.0336108	1.00168
9.77	-0.830067	-0.566474	0.902577	-0.444384	-0.0674009	0.998646
9.78	-0.771947	-0.646918	0.940774	-0.355442	-0.16839	0.986731
9.79	-0.706747	-0.721	0.970545	-0.263394	-0.26789	0.96522
9.8	-0.634118	-0.787142	0.990473	-0.168285	-0.364152	0.933102
9.81	-0.554666	-0.844811	1.00028	-0.0706617	-0.455786	0.890863
9.82	-0.469731	-0.894599	1.00101	0.0285337	-0.542197	0.840433
9.83	-0.380329	-0.93676	0.993391	0.128221	-0.623042	0.783418
9.84	-0.286831	-0.970104	0.976713	0.227099	-0.697418	0.719995
9.85	-0.189684	-0.992895	0.949766	0.323658	-0.764086	0.649703
9.86	-0.0899851	-1.00472	0.912613	0.416674	-0.822574	0.572808
9.87	0.0107831	-1.00683	0.866706	0.505548	-0.873483	0.490397
9.88	0.111235	-1.00044	0.813291	0.589769	-0.917287	0.403406
9.89	0.21007	-0.985243	0.752308	0.668106	-0.95315	0.312131
9.9	0.305946	-0.960177	0.683199	0.738872	-0.979515	0.216806
9.91	0.397804	-0.925235	0.606341	0.801159	-0.995768	0.118235
9.92	0.485231	-0.881886	0.523191	0.855369	-1.00268	0.0176847
9.93	0.56807	-0.831563	0.435171	0.902074	-1.00097	-0.0835173
9.94	0.645629	-0.774334	0.342974	0.940623	-0.989929	-0.183979
9.95	0.716728	-0.70944	0.24707	0.969451	-0.968224	-0.282136
9.96	0.78069	-0.636754	0.148447	0.987789	-0.935715	-0.376631
9.97	0.837832	-0.557205	0.0485429	0.996437	-0.893935	-0.466778
9.98	0.888461	-0.47189	-0.0512897	0.996525	-0.844522	-0.552271
9.99	0.931577	-0.381393	-0.149938	0.987957	-0.787725	-0.632339
10	0.965212	-0.286211	-0.246363	0.969694	-0.722867	-0.705641
